-12|	-7|	0.3333333333333333
-12|	-10|	0.2222222222222222
-12|	-13|	0.1111111111111111
-12|	-14|-12	0.6666666666666666
-10|	-9|	0.5
-10|	-8|	0.16666666666666666
-10|	-12|-10	0.5
-14|	-15|	0.2222222222222222
-14|	-16|	0.4444444444444444
-14|	-12|	0.3333333333333333
-16|	-17|	0.5
-16|	-14|-16	1.0
-15|	-10|	1.0
-9|	-13|	0.25
-9|	-10|-9	1.0
-9|	-7|-9	1.0
-7|	-14|	0.4
-7|	-13|	0.4
-7|	-9|	0.2
-17|	-14|	1.0
-13|	-12|	0.75
-13|	-10|	0.25
-12|-10	-13|	0.5
-12|-10	-7|	0.5
-14|-12	-15|	0.6666666666666666
-14|-12	-12|	0.3333333333333333
-14|-16	-12|	1.0
-10|-9	-8|	1.0
-7|-9	-14|	1.0
