-14|	-18|	0.25
-14|	-4|	0.25
-14|	-15|	0.5
-17|	-21|	0.882352941176
-17|	-19|	0.0588235294118
-17|	-18|	0.0588235294118
-9|	-7|	1.0
-16|	-18|	0.5
-16|	-10|	0.5
-17|-18	-19|	1.0
-11|	-14|	1.0
-4|	-10|	1.0
-13|	-15|	1.0
-10|	-13|	0.333333333333
-10|	-14|	0.333333333333
-10|	-11|	0.333333333333
-7|	-12|	0.5
-7|	-9|	0.5
-21|	-17|	1.0
-19|	-22|	1.0
-12|	-14|	1.0
-22|	-14|	0.2
-22|	-19|	0.4
-22|	-28|	0.2
-22|	-9|	0.2
-18|	-17|-18	1.0
-18|	-22|	0.666666666667
-15|	-16|	0.666666666667
-15|	-21|	0.333333333333
